customer_id,recency_days,frequency,monetary,segment
16083,100,2,1317.62,At Risk
16084,299,1,436.18,Lost
16085,23,5,981.51,Loyal
16086,59,5,1121.39,Loyal
16091,154,2,315.06,At Risk
16092,114,3,817.86,At Risk
16093,106,1,17.00,At Risk
16094,11,4,1078.23,New
16096,264,1,320.62,Lost
16097,240,1,185.05,Lost
16098,87,7,2005.63,Loyal
16099,50,3,731.90,Regular
16101,70,1,1290.70,Regular
16102,42,3,1842.14,Regular
16103,7,6,1429.64,Loyal
16104,61,1,302.36,Regular
16105,248,1,336.96,Lost
16106,65,1,108.38,Regular
16107,17,7,3204.16,Loyal
16108,84,1,842.50,Regular
16109,218,2,611.88,Lost
16110,45,3,1337.48,Regular
16112,143,4,195.74,At Risk
16113,183,1,161.38,Lost
16114,170,1,135.75,At Risk
16115,9,8,1667.97,Loyal
16116,211,1,612.78,Lost
16117,189,1,232.21,Lost
16119,8,2,423.36,New
16120,59,4,1309.14,Regular
16121,57,2,867.11,Regular
16122,73,4,684.42,Regular
16123,51,1,307.78,Regular
16124,317,1,249.00,Lost
16125,367,1,289.35,Lost
16126,29,4,6287.77,New
16127,39,1,656.25,Regular
16128,17,5,1880.22,Loyal
16131,51,6,3506.54,Loyal
16133,3,33,14589.04,VIP
16134,21,2,618.09,New
16135,262,1,517.55,Lost
16136,59,3,709.38,Regular
16139,18,3,635.41,New
16140,65,2,725.18,Regular
16141,88,1,620.40,Regular
16142,249,1,535.34,Lost
16143,3,6,2424.94,Loyal
16144,246,1,175.20,Lost
16145,8,11,3799.49,VIP
16146,157,3,734.13,At Risk
16147,133,1,375.00,At Risk
16148,296,1,76.32,Lost
16149,4,2,280.52,New
16150,42,5,2053.02,Loyal
16152,268,1,1829.04,Lost
16153,49,5,1824.23,Loyal
16156,8,9,3122.04,Loyal
16157,15,3,656.69,New
16159,281,1,348.20,Lost
16160,65,2,1025.44,Regular
16161,1,19,5575.56,VIP
16162,252,1,37.40,Lost
16163,232,2,856.60,Lost
16164,17,3,822.48,New
16168,10,27,3787.60,VIP
16169,8,4,1822.97,New
16170,50,6,1885.05,Loyal
16171,59,1,73.20,Regular
16172,95,5,1140.21,At Risk
16173,15,6,1418.32,Loyal
16174,126,3,1009.55,At Risk
16175,94,4,1037.59,At Risk
16177,50,1,331.95,Regular
16178,138,1,197.90,At Risk
16179,60,1,215.83,Regular
16180,100,8,10254.18,At Risk
16181,73,1,305.54,Regular
16182,72,4,6617.65,Regular
16183,67,1,338.71,Regular
16184,64,6,1158.79,Loyal
16185,16,2,529.41,New
16186,22,12,4006.94,VIP
16187,31,15,6911.44,Loyal
16188,44,4,981.86,Regular
16189,15,2,215.48,New
16190,40,1,215.08,Regular
16191,2,13,5180.52,VIP
16193,236,1,314.45,Lost
16198,75,1,400.68,Regular
16200,4,2,1080.62,New
16201,3,4,1863.47,New
16202,360,1,365.27,Lost
16203,58,4,592.90,Regular
16204,23,1,405.71,New
16205,30,4,761.38,New
16206,54,4,537.06,Regular
16207,25,1,394.38,New
16208,44,2,664.26,Regular
16209,88,5,2262.62,Loyal
16210,1,18,21086.30,VIP
16211,88,1,547.02,Regular
16212,19,2,690.34,New
16213,78,1,159.00,Regular
16214,170,3,1062.75,At Risk
16215,80,1,242.35,Regular
16216,267,1,914.93,Lost
16217,235,2,304.25,Lost
16218,29,7,3084.68,Loyal
16221,36,3,864.86,Regular
16222,318,1,846.72,Lost
16224,57,4,1295.30,Regular
16225,44,5,1096.32,Loyal
16226,203,3,255.12,Lost
16227,225,1,314.22,Lost
16229,87,2,1010.60,Regular
16230,189,2,542.03,Lost
16232,43,4,990.88,Regular
16233,71,3,536.68,Regular
16235,40,5,867.31,Loyal
16236,78,1,432.20,Regular
16239,56,2,414.20,Regular
16240,24,2,3718.80,New
16241,9,13,2607.87,VIP
16242,8,7,3603.21,Loyal
16243,33,2,409.10,Regular
16244,211,2,1522.75,Lost
16245,23,3,1413.66,New
16247,170,1,114.56,At Risk
16248,61,1,152.94,Regular
16249,52,5,1800.07,Loyal
16250,261,2,389.44,Lost
16253,66,2,3683.86,Regular
16255,16,8,2619.91,Loyal
16256,266,1,752.43,Lost
16257,176,1,46.95,At Risk
16258,45,5,5203.51,Loyal
16260,50,1,1035.45,Regular
16261,17,4,746.83,New
16265,9,9,5447.00,Loyal
16266,73,7,861.89,Loyal
16268,71,2,667.65,Regular
16270,353,1,1141.24,Lost
16271,2,5,1429.24,Loyal
16272,116,1,411.70,At Risk
16274,373,1,357.95,Lost
16275,196,1,559.87,Lost
16276,176,1,810.60,At Risk
16278,100,1,566.38,At Risk
16279,21,3,1509.58,New
16281,72,1,2062.06,Regular
16282,339,1,168.30,Lost
16283,5,5,1570.81,Loyal
16284,31,2,823.97,Regular
16287,169,1,142.50,At Risk
16292,121,1,302.25,At Risk
16293,21,10,2248.99,VIP
16295,9,4,1328.55,New
16297,268,1,301.90,Lost
16298,22,3,598.20,New
16302,126,1,233.22,At Risk
16303,25,3,5360.63,New
16305,138,1,361.22,At Risk
16306,213,6,632.27,Lost
16308,37,4,2560.00,Regular
16309,106,2,706.57,At Risk
16311,17,2,616.26,New
16313,3,2,274.15,New
16315,330,1,226.37,Lost
16316,64,8,2938.91,Loyal
16317,119,3,1341.65,At Risk
16318,35,1,328.15,Regular
16319,217,1,404.40,Lost
16320,172,2,1038.46,At Risk
16321,72,5,373.65,Loyal
16322,1,2,326.75,New
16323,196,1,207.50,Lost
16324,128,3,428.68,At Risk
16325,46,3,594.24,Regular
16326,5,14,3110.96,VIP
16327,14,6,3844.22,Loyal
16330,17,3,251.91,New
16332,28,7,1593.20,Loyal
16333,7,22,26626.80,VIP
16337,36,1,151.05,Regular
16338,157,1,214.80,At Risk
16339,284,1,109.95,Lost
16340,107,1,549.07,At Risk
16341,24,4,1971.87,New
16342,75,4,322.41,Regular
16343,16,2,370.48,New
16344,158,1,101.10,At Risk
16345,44,1,575.41,Regular
16347,11,2,887.65,New
16348,32,7,1469.45,Loyal
16349,290,1,53.50,Lost
16350,21,4,1116.47,New
16351,332,1,153.90,Lost
16352,17,2,494.44,New
16353,3,23,6675.71,VIP
16354,63,2,395.80,Regular
16356,197,3,211.77,Lost
16357,33,3,658.88,Regular
16358,1,4,2027.50,New
16359,7,9,1750.92,Loyal
16360,4,6,3512.53,Loyal
16361,9,4,896.66,New
16362,32,5,734.77,Loyal
16363,53,1,109.36,Regular
16364,11,2,707.04,New
16365,17,9,1540.42,Loyal
16366,18,1,327.30,New
16367,37,2,804.49,Regular
16368,2,2,497.43,New
16369,18,3,1553.66,New
16370,82,4,1320.56,Regular
16372,33,2,367.93,Regular
16374,66,2,473.03,Regular
16376,8,2,987.01,New
16377,267,1,676.20,Lost
16378,247,3,362.95,Lost
16379,4,4,2157.40,New
16380,61,1,1780.59,Regular
16383,74,2,668.36,Regular
16384,89,2,584.50,Regular
16385,60,3,555.89,Regular
16386,28,2,317.20,New
16387,322,1,94.36,Lost
16389,53,4,1382.07,Regular
16392,269,1,221.19,Lost
16393,2,13,3046.21,VIP
16394,56,5,1555.34,Loyal
16395,60,5,1486.90,Loyal
16398,154,2,1705.80,At Risk
16399,19,2,408.57,New
16400,94,1,303.93,At Risk
16401,1,12,4098.32,VIP
16402,264,2,299.60,Lost
16403,312,1,177.50,Lost
16404,70,1,443.05,Regular
16405,302,2,167.25,Lost
16406,18,1,163.07,New
16407,12,10,2126.93,VIP
16409,36,5,2028.88,Loyal
16411,19,2,214.65,New
16412,53,1,151.83,Regular
16413,56,1,262.20,Regular
16414,21,2,126.25,New
16415,44,1,210.35,Regular
16416,26,3,1051.40,New
16418,44,3,675.27,Regular
16419,112,6,972.23,At Risk
16422,17,51,34684.40,VIP
16423,24,1,346.12,New
16424,191,1,133.56,Lost
16425,302,1,302.70,Lost
16426,2,10,1908.25,VIP
16427,263,2,241.06,Lost
16429,106,1,284.55,At Risk
16430,57,1,300.85,Regular
16431,213,3,642.81,Lost
16432,64,1,287.40,Regular
16433,28,1,184.26,New
16434,29,7,1522.25,Loyal
16438,5,5,798.35,Loyal
16440,7,5,3640.67,Loyal
16441,67,2,381.20,Regular
16442,1,3,616.79,New
16444,46,4,654.67,Regular
16445,33,1,230.51,Regular
16446,0,2,168472.50,New
16447,135,1,259.01,At Risk
16448,198,1,188.89,Lost
16449,197,2,707.69,Lost
16450,149,1,311.92,At Risk
16451,87,1,266.97,Regular
16454,44,2,6.90,Regular
16455,63,7,1841.18,Loyal
16456,99,5,2158.37,At Risk
16457,218,1,208.36,Lost
16458,2,18,3482.74,VIP
16460,28,3,814.72,New
16461,177,1,151.42,At Risk
16462,73,3,136.00,Regular
16463,21,4,1422.40,New
16464,19,3,1314.68,New
16466,33,7,1603.46,Loyal
16468,74,1,74.90,Regular
16469,23,4,650.43,New
16470,51,4,762.39,Regular
16471,274,1,223.95,Lost
16473,164,3,316.11,At Risk
16474,7,7,1871.50,Loyal
16475,88,4,544.30,Regular
16477,63,7,2494.46,Loyal
16478,25,3,331.00,New
16479,10,2,300.83,New
16480,75,1,769.29,Regular
16482,15,1,220.62,New
16483,192,1,139.35,Lost
16484,173,2,404.30,At Risk
16485,77,1,363.65,Regular
16488,33,3,498.80,Regular
16491,46,1,731.50,Regular
16493,79,4,1351.63,Regular
16494,296,1,826.53,Lost
16495,3,3,684.41,New
16496,8,3,1599.52,New
16497,49,6,2965.69,Loyal
16498,161,2,100.97,At Risk
16499,360,2,365.45,Lost
16500,4,6,400.86,Loyal
16503,106,4,1431.93,At Risk
16504,25,1,484.38,New
16505,31,1,777.60,Regular
16506,19,2,90.30,New
16509,296,1,363.70,Lost
16510,372,1,248.10,Lost
16511,21,3,950.26,New
16513,4,4,874.59,New
16515,52,5,1627.13,Loyal
16516,30,1,101.70,New
16517,277,1,162.70,Lost
16518,61,2,484.32,Regular
16519,25,2,215.08,New
16520,186,3,1046.57,Lost
16523,1,21,9418.47,VIP
16525,2,26,13027.45,VIP
16526,171,1,290.36,At Risk
16527,81,1,228.06,Regular
16528,3,1,244.41,New
16529,190,1,455.25,Lost
16531,22,7,1244.59,Loyal
16532,17,3,6748.80,New
16533,19,3,1095.56,New
16535,5,1,593.75,New
16536,110,1,548.97,At Risk
16539,2,4,1388.81,New
16542,53,1,119.62,Regular
16545,164,1,339.30,At Risk
16546,290,2,787.15,Lost
16549,10,10,4154.64,VIP
16550,108,5,2298.97,At Risk
16551,95,3,922.12,At Risk
16552,242,2,379.73,Lost
16553,163,12,5719.82,At Risk
16554,42,3,837.10,Regular
16555,35,2,285.89,Regular
16556,66,7,3313.79,Loyal
16557,24,2,281.85,New
16558,0,20,8338.49,VIP
16560,26,2,841.41,New
16561,5,2,511.12,New
16563,53,1,1077.74,Regular
16565,364,1,173.70,Lost
16566,15,5,614.66,Loyal
16567,194,2,865.60,Lost
16569,3,1,124.20,New
16570,15,10,3738.40,VIP
16571,26,3,1421.69,New
16572,127,3,1009.60,At Risk
16573,84,2,663.61,Regular
16574,71,1,451.44,Regular
16581,182,1,105.84,Lost
16582,113,1,313.62,At Risk
16583,373,1,233.45,Lost
16584,80,2,936.08,Regular
16586,248,1,463.95,Lost
16587,232,1,225.15,Lost
16589,71,3,459.24,Regular
16591,68,1,213.50,Regular
16592,4,16,4113.68,VIP
16593,50,3,330.03,Regular
16594,75,1,181.09,Regular
16595,61,1,360.16,Regular
16596,15,2,250.15,New
16597,4,1,90.04,New
16598,285,1,145.05,Lost
16600,4,6,813.52,Loyal
16601,40,1,244.80,Regular
16602,36,1,528.08,Regular
16603,74,2,482.47,Regular
16607,17,14,3347.71,VIP
16609,15,7,5493.46,Loyal
16610,219,1,75.66,Lost
16611,186,1,129.49,Lost
16612,32,4,1187.66,Regular
16613,70,1,618.59,Regular
16614,182,1,506.19,Lost
16616,15,2,500.42,New
16617,235,1,151.85,Lost
16618,31,5,2647.59,Loyal
16619,263,1,226.21,Lost
16620,3,2,178.96,New
16621,51,4,813.48,Regular
16623,245,1,129.45,Lost
16624,80,2,810.57,Regular
16625,274,1,333.08,Lost
16626,0,17,4413.10,VIP
16627,79,1,322.80,Regular
16628,29,5,2188.05,Loyal
16629,73,2,417.73,Regular
16633,17,6,2883.10,Loyal
16634,222,2,217.90,Lost
16637,32,4,1154.47,Regular
16638,22,10,1680.72,VIP
16639,31,3,1257.51,Regular
16641,105,1,231.10,At Risk
16642,4,2,688.33,New
16643,245,1,487.51,Lost
16644,177,2,833.78,At Risk
16647,169,2,214.06,At Risk
16648,42,1,290.66,Regular
16650,71,1,518.42,Regular
16652,58,7,6773.97,Loyal
16653,16,2,1212.66,New
16654,141,4,601.27,At Risk
16655,17,6,3794.52,Loyal
16656,22,15,8625.80,VIP
16657,9,4,933.62,New
16658,368,1,123.24,Lost
16659,189,1,39.12,Lost
16660,16,4,1267.65,New
16665,362,1,135.40,Lost
16666,19,1,118.98,New
16667,68,2,570.13,Regular
16668,15,6,306.72,Loyal
16669,23,3,1374.87,New
16670,16,11,4095.90,VIP
16671,28,3,1692.27,New
16672,2,20,8134.94,VIP
16674,54,2,319.61,Regular
16676,33,4,1592.12,Regular
16678,2,12,3109.99,VIP
16679,366,1,129.75,Lost
16680,43,1,183.70,Regular
16681,72,6,1770.34,Loyal
16682,4,5,1028.00,Loyal
16684,4,28,66653.56,VIP
16685,61,2,324.24,Regular
16686,47,7,3062.83,Loyal
16688,1,4,1260.86,New
16689,75,2,422.60,Regular
16690,72,2,225.58,Regular
16692,256,2,1276.00,Lost
16693,68,2,482.01,Regular
16696,135,4,657.90,At Risk
16697,241,1,112.75,Lost
16698,226,2,1998.00,Lost
16700,8,13,5076.55,VIP
16701,8,13,5398.30,VIP
16705,0,20,14034.99,VIP
16706,37,3,531.35,Regular
16708,45,1,656.63,Regular
16709,84,5,3029.87,Loyal
16710,19,10,2483.04,VIP
16711,3,5,1651.03,Loyal
16712,9,11,3645.43,VIP
16713,18,15,6923.13,VIP
16714,218,3,1161.53,Lost
16715,78,1,301.72,Regular
16716,266,2,901.20,Lost
16717,23,6,3858.38,Loyal
16718,369,1,623.75,Lost
16719,14,7,1790.42,Loyal
16720,26,1,155.24,New
16721,262,1,292.47,Lost
16722,17,13,4730.81,VIP
16723,91,2,589.15,At Risk
16725,302,7,781.02,Lost
16726,26,5,1382.02,Loyal
16727,364,1,272.82,Lost
16728,46,4,1054.67,Regular
16729,38,21,7239.92,Loyal
16730,52,3,743.11,Regular
16732,31,1,603.75,Regular
16734,52,3,650.51,Regular
16735,78,5,2300.56,Loyal
16737,53,1,417.60,Regular
16738,297,1,3.75,Lost
16739,176,1,323.00,At Risk
16742,46,1,464.90,Regular
16743,29,7,2238.09,Loyal
16744,11,7,1304.76,Loyal
16745,86,17,7194.30,Loyal
16746,4,18,6697.66,VIP
16747,37,2,836.06,Regular
16748,17,5,1515.90,Loyal
16750,44,5,623.93,Loyal
16751,30,1,1764.72,New
16752,372,1,207.50,Lost
16753,58,1,223.92,Regular
16754,372,1,2002.40,Lost
16755,114,3,1496.83,At Risk
16756,214,1,239.40,Lost
16757,318,1,106.83,Lost
16758,65,1,369.34,Regular
16759,7,3,789.79,New
16761,96,1,316.62,At Risk
16762,19,3,1501.38,New
16763,198,1,611.85,Lost
16764,3,13,2799.25,VIP
16765,294,1,34.00,Lost
16766,273,2,1145.60,Lost
16767,30,11,5580.60,VIP
16768,47,3,478.09,Regular
16769,260,1,380.39,Lost
16770,57,5,770.10,Loyal
16771,33,5,2246.81,Loyal
16773,57,1,171.59,Regular
16774,67,4,661.52,Regular
16775,10,11,1695.66,VIP
16776,60,1,388.28,Regular
16777,80,2,226.35,Regular
16778,74,2,245.94,Regular
16779,2,22,10629.72,VIP
16780,100,2,425.19,At Risk
16781,372,1,311.25,Lost
16782,10,13,2279.90,VIP
16784,19,1,107.60,New
16788,123,2,597.48,At Risk
16789,8,1,80.80,New
16790,3,6,1545.62,Loyal
16791,29,7,1721.78,Loyal
16792,282,2,110.38,Lost
16793,57,1,243.84,Regular
16794,1,10,1222.71,VIP
16795,365,1,414.88,Lost
16796,89,1,305.62,Regular
16800,11,1,1201.49,New
16801,163,4,1619.73,At Risk
16803,65,1,332.30,Regular
16804,23,3,536.99,New
16805,173,2,460.59,At Risk
16806,103,4,801.49,At Risk
16807,142,3,1121.59,At Risk
16808,99,2,288.42,At Risk
16809,23,5,914.69,Loyal
16810,192,1,309.54,Lost
16811,4,2,547.07,New
16812,360,1,479.35,Lost
16813,8,10,1692.98,VIP
16814,14,21,6509.10,VIP
16816,103,4,417.06,At Risk
16817,2,9,1604.75,Loyal
16818,10,11,3349.57,VIP
16820,95,1,497.61,At Risk
16823,227,1,358.38,Lost
16824,15,2,460.64,New
16825,38,2,775.18,Regular
16826,51,1,341.70,Regular
16828,93,2,128.50,At Risk
16829,156,1,197.22,At Risk
16830,38,1,325.91,Regular
16832,184,3,199.15,Lost
16833,1,4,1106.53,New
16834,227,1,413.46,Lost
16835,128,2,180.85,At Risk
16836,39,2,251.87,Regular
16837,31,11,3170.98,Loyal
16838,197,2,588.85,Lost
16839,8,34,16594.35,VIP
16841,36,6,1869.82,Loyal
16842,100,3,1264.19,At Risk
16843,42,16,10196.57,Loyal
16846,50,1,214.32,Regular
16847,43,1,193.44,Regular
16848,52,1,281.42,Regular
16849,186,1,124.57,Lost
16850,333,1,332.41,Lost
16851,4,3,342.45,New
16852,10,2,144.91,New
16855,23,2,328.40,New
16856,14,1,35.40,New
16858,368,1,375.69,Lost
16859,144,2,747.81,At Risk
16861,59,2,173.76,Regular
16863,31,2,502.80,Regular
16866,140,3,207.74,At Risk
16869,22,4,825.42,New
16871,22,6,2812.34,Loyal
16872,77,3,680.02,Regular
16873,4,6,7123.62,Loyal
16875,67,5,2095.53,Loyal
16877,12,6,853.72,Loyal
16878,84,1,13.30,Regular
16880,30,7,1519.08,Loyal
16881,66,1,432.00,Regular
16882,66,3,705.12,Regular
16883,187,2,276.73,Lost
16884,37,2,429.84,Regular
16885,15,3,471.51,New
16887,35,1,194.88,Regular
16889,194,3,1578.67,Lost
16891,1,5,809.70,Loyal
16892,1,5,525.54,Loyal
16893,366,1,145.93,Lost
16895,64,1,219.14,Regular
16897,299,2,289.78,Lost
16898,26,3,508.81,New
16899,7,6,1281.56,Loyal
16900,16,3,887.11,New
16902,116,1,1706.88,At Risk
16903,29,1,373.24,New
16904,4,16,3754.27,VIP
16905,5,7,3102.43,Loyal
16906,81,4,579.77,Regular
16907,29,5,981.65,Loyal
16909,72,1,379.14,Regular
16910,4,8,1510.06,Loyal
16912,28,11,2575.38,VIP
16913,290,1,113.44,Lost
16914,36,1,208.46,Regular
16915,9,6,621.68,Loyal
16916,23,2,576.26,New
16917,276,1,391.52,Lost
16918,49,6,1068.82,Loyal
16919,156,11,2596.45,At Risk
16921,61,1,169.79,Regular
16923,12,19,7247.61,VIP
16924,21,3,846.75,New
16926,371,1,230.25,Lost
16927,115,3,543.05,At Risk
16928,80,17,2847.60,Loyal
16929,3,7,1295.39,Loyal
16930,26,3,380.55,New
16931,5,21,4604.22,VIP
16932,53,1,161.94,Regular
16933,1,2,563.23,New
16934,54,2,950.93,Regular
16936,25,1,262.68,New
16938,8,4,2736.38,New
16940,52,3,3049.88,Regular
16942,12,9,1920.59,Loyal
16943,211,3,816.73,Lost
16945,21,19,4345.50,VIP
16947,235,1,406.48,Lost
16948,138,3,435.02,At Risk
16949,3,6,1286.27,Loyal
16950,56,3,1178.56,Regular
16951,134,3,1277.75,At Risk
16952,109,2,167.61,At Risk
16953,30,1,20.80,New
16954,0,9,2085.08,Loyal
16955,184,4,518.67,Lost
16956,17,1,308.74,New
16957,239,2,416.64,Lost
16959,87,1,117.35,Regular
16960,38,3,507.05,Regular
16961,116,1,234.17,At Risk
16963,187,1,110.55,Lost
16965,226,1,201.19,Lost
16966,8,7,2154.97,Loyal
16967,189,1,319.02,Lost
16968,4,2,439.43,New
16969,39,3,650.41,Regular
16971,38,1,357.21,Regular
16976,267,1,251.52,Lost
16978,77,1,344.33,Regular
16979,3,6,1852.00,Loyal
16980,255,2,1078.96,Lost
16982,60,1,384.06,Regular
16983,12,7,1931.25,Loyal
16984,88,2,4481.35,Regular
16985,17,10,5464.12,VIP
16986,29,2,1873.20,New
16987,3,7,1625.05,Loyal
16988,5,1,126.12,New
16989,7,6,1133.25,Loyal
16990,218,1,179.00,Lost
16992,10,5,1614.31,Loyal
16996,30,6,1456.96,Loyal
16997,288,3,702.00,Lost
16998,149,4,295.00,At Risk
16999,23,2,484.82,New
17001,0,11,3989.57,VIP
17002,85,3,1493.73,Regular
17004,46,2,1412.94,Regular
17006,4,4,781.78,New
17007,50,6,889.93,Loyal
17010,18,1,195.36,New
17011,30,1,270.90,New
17014,8,3,586.33,New
17015,28,3,1842.56,New
17017,2,20,8694.26,VIP
17018,40,2,920.10,Regular
17019,11,4,1272.61,New
17022,31,1,71.00,Regular
17024,45,3,95.85,Regular
17025,60,3,357.77,Regular
17026,185,2,154.83,Lost
17027,78,6,890.29,Loyal
17029,110,2,716.00,At Risk
17030,63,1,146.87,Regular
17031,11,2,380.35,New
17033,86,3,1030.14,Regular
17034,16,3,745.52,New
17035,245,2,433.53,Lost
17037,87,1,1267.32,Regular
17038,30,1,112.40,New
17040,137,1,449.73,At Risk
17041,26,3,1081.57,New
17042,2,5,1044.38,Loyal
17043,32,4,1735.18,Regular
17044,25,1,948.48,New
17045,113,3,339.44,At Risk
17046,157,1,642.02,At Risk
17047,85,3,1100.90,Regular
17048,117,3,925.35,At Risk
17049,2,9,5659.98,Loyal
17050,96,6,3228.84,At Risk
17051,194,1,247.14,Lost
17052,28,1,413.75,New
17053,130,1,498.48,At Risk
17054,28,5,1356.33,Loyal
17058,81,3,1179.89,Regular
17059,29,5,3095.04,Loyal
17060,266,1,234.24,Lost
17061,73,11,5232.23,Loyal
17062,313,4,538.37,Lost
17063,21,7,1461.14,Loyal
17064,58,3,859.35,Regular
17068,12,21,4552.14,VIP
17069,28,9,2709.70,Loyal
17070,114,1,312.14,At Risk
17071,28,9,2429.03,Loyal
17073,17,4,1446.09,New
17075,17,4,834.12,New
17076,36,3,841.08,Regular
17078,36,2,378.20,Regular
17079,78,1,118.80,Regular
17080,22,2,287.62,New
17081,25,2,290.16,New
17082,33,2,2003.85,Regular
17083,109,3,1405.78,At Risk
17084,35,2,2949.75,Regular
17085,123,5,1566.65,At Risk
17086,7,6,2050.08,Loyal
17088,28,4,1991.01,New
17090,4,7,2043.95,Loyal
17091,2,9,3827.76,Loyal
17092,50,4,1777.78,Regular
17094,322,1,302.00,Lost
17095,22,3,1324.16,New
17096,15,4,1022.13,New
17097,2,8,954.42,Loyal
17100,18,2,971.74,New
17101,10,4,1621.73,New
17102,261,1,25.50,Lost
17105,159,2,665.78,At Risk
17107,33,6,10815.43,Loyal
17109,29,6,885.04,Loyal
17110,165,1,163.30,At Risk
17111,47,1,248.61,Regular
17114,5,8,808.62,Loyal
17115,8,3,837.50,New
17117,288,1,116.20,Lost
17118,317,1,157.02,Lost
17119,3,2,606.91,New
17120,233,1,307.46,Lost
17122,119,1,138.32,At Risk
17123,161,1,345.30,At Risk
17124,185,1,298.89,Lost
17125,50,1,259.35,Regular
17126,152,5,1004.75,At Risk
17128,334,1,157.09,Lost
17131,5,5,2463.17,Loyal
17133,15,7,4892.24,Loyal
17134,106,2,425.00,At Risk
17135,16,7,1139.73,Loyal
17138,275,1,380.50,Lost
17139,15,12,10668.47,VIP
17140,247,1,465.32,Lost
17142,239,1,579.00,Lost
17144,1,2,984.57,New
17146,105,3,749.78,At Risk
17147,22,4,1714.59,New
17148,51,1,124.88,Regular
17152,194,3,1689.50,Lost
17153,24,1,213.78,New
17154,75,1,329.34,Regular
17155,17,2,251.70,New
17157,7,2,319.00,New
17158,32,3,1266.97,Regular
17159,21,3,1538.88,New
17160,31,6,3518.03,Loyal
17162,28,10,1715.46,VIP
17163,21,2,293.10,New
17164,32,7,2467.35,Loyal
17165,284,1,158.68,Lost
17166,38,2,206.34,Regular
17169,57,2,835.78,Regular
17171,289,1,224.91,Lost
17172,78,1,317.76,Regular
17173,5,8,3766.60,Loyal
17174,217,1,59.90,Lost
17175,44,4,1443.69,Regular
17176,201,1,306.13,Lost
17179,178,3,711.79,At Risk
17180,56,4,796.03,Regular
17181,57,2,239.92,Regular
17183,7,6,3347.31,Loyal
17186,46,2,144.00,Regular
17187,226,1,203.95,Lost
17188,11,7,2474.23,Loyal
17189,106,2,384.40,At Risk
17190,58,2,444.74,Regular
17191,28,7,2095.13,Loyal
17193,35,7,1699.30,Loyal
17194,273,2,262.62,Lost
17197,29,1,1013.01,New
17198,23,3,692.22,New
17201,53,1,342.63,Regular
17203,35,6,3563.85,Loyal
17204,175,4,1564.56,At Risk
17205,53,1,384.08,Regular
17206,53,1,204.24,Regular
17211,26,8,2317.22,Loyal
17212,253,1,226.85,Lost
17213,40,7,2781.23,Loyal
17214,60,6,1069.12,Loyal
17217,234,1,113.50,Lost
17218,4,10,1960.72,VIP
17219,31,1,114.23,Regular
17220,24,14,3198.25,VIP
17221,7,2,335.13,New
17222,65,1,354.15,Regular
17223,310,2,426.79,Lost
17226,308,1,393.49,Lost
17227,18,6,939.32,Loyal
17228,15,8,1906.09,Loyal
17229,96,2,318.76,At Risk
17230,264,8,3638.41,Lost
17231,12,10,3174.32,VIP
17232,2,2,421.52,New
17233,35,1,190.88,Regular
17234,182,1,149.89,Lost
17235,25,2,550.06,New
17236,12,6,916.13,Loyal
17237,11,2,314.69,New
17238,2,17,3744.65,VIP
17239,312,1,382.50,Lost
17242,108,2,1135.04,At Risk
17243,1,26,8676.85,VIP
17244,53,1,954.90,Regular
17245,204,1,171.45,Lost
17247,15,1,282.19,New
17248,120,1,318.65,At Risk
17250,3,2,384.52,New
17251,362,1,283.28,Lost
17252,116,2,353.86,At Risk
17253,18,1,178.26,New
17254,4,2,272.44,New
17255,40,2,298.41,Regular
17256,107,2,240.00,At Risk
17259,148,2,603.37,At Risk
17262,52,5,1253.36,Loyal
17263,208,1,63.44,Lost
17265,138,2,562.90,At Risk
17266,2,3,310.64,New
17267,127,2,317.62,At Risk
17268,107,4,763.64,At Risk
17272,42,4,2148.63,Regular
17274,35,1,111.98,Regular
17277,227,2,1065.35,Lost
17278,241,1,246.04,Lost
17279,57,1,187.83,Regular
17282,130,3,1703.41,At Risk
17284,60,6,1652.58,Loyal
17286,21,1,153.92,New
17287,26,7,1064.11,Loyal
17288,9,7,1419.73,Loyal
17289,31,3,944.41,Regular
17290,3,2,525.24,New
17291,308,1,550.80,Lost
17293,8,9,1875.11,Loyal
17295,28,3,556.95,New
17297,17,1,131.78,New
17298,101,2,498.42,At Risk
17299,11,4,669.11,New
17301,21,1,197.63,New
17302,14,5,1135.63,Loyal
17303,361,1,250.04,Lost
17306,10,19,8631.31,VIP
17309,95,1,82.75,At Risk
17311,78,2,1384.85,Regular
17312,138,3,644.30,At Risk
17313,31,1,2328.84,Regular
17314,24,8,2527.92,Loyal
17315,1,38,6292.26,VIP
17317,46,3,2600.34,Regular
17320,100,3,1200.62,At Risk
17321,8,2,700.86,New
17323,15,7,921.07,Loyal
17324,17,4,990.23,New
17325,280,1,96.80,Lost
17329,14,2,523.11,New
17330,22,2,363.90,New
17331,123,1,175.20,At Risk
17333,85,1,494.25,Regular
17334,302,2,307.02,Lost
17337,151,4,2027.87,At Risk
17338,17,8,6643.93,Loyal
17339,94,2,243.36,At Risk
17340,29,11,12353.29,VIP
17341,156,3,781.36,At Risk
17343,355,1,193.64,Lost
17344,46,1,160.57,Regular
17345,15,4,537.74,New
17346,3,15,2676.56,VIP
17347,86,1,228.96,Regular
17348,14,5,1159.52,Loyal
17349,179,1,110.75,At Risk
17350,8,4,1286.07,New
